date,close,high,low,open,volume,ticker,daily_return,moving_avg_7d,year,month
2021-01-04,125.85669708251953,129.94137159533847,123.27945861661561,129.85384635373498,143301900,AAPL,,,2021,1
2021-01-05,127.41273498535156,128.12270140194101,124.90357459038079,125.35095048522051,97664900,AAPL,0.012363568557752558,,2021,1
2021-01-06,123.12384033203125,127.4516575492309,122.9098798620693,124.21309026097016,155088000,AAPL,-0.033661428379301306,,2021,1
2021-01-07,127.32524871826172,128.01576034902203,124.34927136052875,124.83554255858496,109578200,AAPL,0.03412343519257055,,2021,1
2021-01-08,128.42420959472656,128.98828589154797,126.65417554196101,128.79376556588605,105158200,AAPL,0.00863113080498712,,2021,1
2021-01-11,125.4384994506836,126.59582714131227,124.97168331019907,125.64273985954293,100384500,AAPL,-0.023248810745770565,,2021,1
2021-01-12,125.26343536376953,126.1289973076945,123.376701166046,124.97166974271053,91951100,AAPL,-0.0013956168774394984,126.12066650390625,2021,1
2021-01-13,127.29609680175781,127.84071826833211,124.9620005622046,125.2245763722745,88636800,AAPL,0.016227093182342944,126.32629503522601,2021,1
2021-01-14,125.37040710449219,127.40301655515239,125.22451688393703,127.20851110089377,90221800,AAPL,-0.015127641346808662,126.03453390938895,2021,1
2021-01-15,123.6490249633789,126.64445696844105,123.51286963768597,125.2439937099894,111598500,AAPL,-0.013730370514618895,126.10956028529576,2021,1
2021-01-19,124.3200912475586,125.17593327026417,123.45452914361996,124.27146116175601,90757300,AAPL,0.005427186218236901,125.68025207519531,2021,1
2021-01-20,128.40476989746094,128.85214592405728,125.02032655299224,125.12730680892926,104319500,AAPL,0.032856142630787843,125.67747497558594,2021,1
2021-01-21,133.11181640625,135.83493692542157,129.92187989059025,130.12612023644863,120150900,AAPL,0.03665787892885852,126.77366311209542,2021,1
2021-01-22,135.25144958496094,136.0100313065284,131.31265074462775,132.53804856258682,114459400,AAPL,0.016073953736615687,128.20052228655135,2021,1
2021-01-25,138.99574279785156,141.10615779384105,132.79091821695442,139.14163304575837,157611700,AAPL,0.027683941461481787,129.8719002859933,2021,1
2021-01-26,139.22918701171875,140.33788486135856,137.48832763704507,139.6571080834781,98390600,AAPL,0.0016795062148535767,131.85172598702567,2021,1
2021-01-27,138.1593780517578,140.33787848176394,136.55468894542827,139.4917564593141,140843800,AAPL,-0.007683798080864279,133.9246335710798,2021,1
2021-01-28,133.32583618164062,138.09130292156465,132.94654523318187,135.6891219680526,142621100,AAPL,-0.03498526077836295,135.21116856166296,2021,1
2021-01-29,128.33665466308594,132.98540444648626,126.63470608598875,132.10038762484038,177523800,AAPL,-0.03742096551907259,135.2014378138951,2021,1
2021-02-01,130.45684814453125,131.66280616641993,127.33498024294086,130.0775571695549,106239800,AAPL,0.016520560606876566,134.82215663364954,2021,2
2021-02-02,131.28347778320312,132.56722577893618,130.9139069960329,132.00314951845078,83305400,AAPL,0.006336421969631356,134.25530351911272,2021,2
2021-02-03,130.26231384277344,132.0420679752551,129.9413731133275,132.0323330550851,89880900,AAPL,-0.007778312683915933,133.00767081124442,2021,2
2021-02-04,133.61758422851562,133.6273043090521,130.8944628567243,132.55751669715318,84183100,AAPL,0.025757798144074195,132.20601327078683,2021,2
2021-02-05,133.20364379882812,133.84648451427685,132.32705363193958,133.77831254493844,75693800,AAPL,-0.0030979487623393753,131.498051234654,2021,2
2021-02-08,133.34974670410156,133.39844945852406,131.41149002924152,132.49262578464683,71297200,AAPL,0.0010968386532586027,131.50146702357702,2021,2
2021-02-09,132.47314453125,134.2945265238743,132.31731652057164,133.06728247906966,76774200,AAPL,-0.006573707071200641,132.09239414760046,2021,2
2021-02-10,131.86923217773438,133.42763071013312,130.9049714138388,132.9308835611612,73046600,AAPL,-0.00455875306389486,132.2941632952009,2021,2
2021-02-11,131.6160125732422,132.84324151471785,130.29137814000228,132.36597838425936,64280000,AAPL,-0.001920232644950115,132.34166826520647,2021,2
2021-02-12,131.84976196289062,132.00560480490336,130.2134567077312,130.85629728454018,60145100,AAPL,0.0017759950714077988,132.56844656808036,2021,2
2021-02-16,129.72647094726562,132.47313069680968,129.33686380627134,131.96666370650627,80576300,AAPL,-0.016103866886180707,132.0125732421875,2021,2
2021-02-17,127.43756866455078,128.781687221056,126.10319957479774,127.83691038959827,97918500,AAPL,-0.017644064977650475,131.188848223005,2021,2
2021-02-18,126.3369369506836,126.61938904851674,124.09674478742745,125.84018983582041,96856700,AAPL,-0.008636634592145587,130.18701825823103,2021,2
2021-02-19,126.49281311035156,127.31098076958226,125.4506454700138,126.853201614987,87668800,AAPL,0.0012338130354452304,129.33268519810267,2021,2
2021-02-22,122.72343444824219,126.34669893995918,122.33383475744539,124.68116007602796,103916400,AAPL,-0.029799152769422466,128.02614266531808,2021,2
2021-02-23,122.58708953857422,123.41498433079913,115.31134105569778,120.54170021925478,158273000,AAPL,-0.0011109932693863511,126.73629651750836,2021,2
2021-02-24,122.0903549194336,122.29489311702532,119.05149320550255,121.69102056156322,111039900,AAPL,-0.004052095706084224,125.34209551130023,2021,2
2021-02-25,117.84373474121094,123.17149227710611,117.40543965947438,121.43778116304092,148199500,AAPL,-0.034782601631594634,123.64456176757812,2021,2
2021-02-26,118.10671997070312,121.60336094633784,118.04827517596726,119.40212859655537,164560400,AAPL,0.0022316437107980924,122.31158338274274,2021,2
2021-03-01,124.46690368652344,124.60326248159897,119.59692548811965,120.53196041049354,116307900,AAPL,0.053851158658863696,122.044435773577,2021,3
2021-03-02,121.86634826660156,125.37273140419673,121.75920814195024,125.07079510617811,102260900,AAPL,-0.020893549553313462,121.38351222446987,2021,3
2021-03-03,118.88591766357422,122.44100360128493,118.67163741178376,121.56440594895933,112966300,AAPL,-0.024456551340220622,120.83529554094586,2021,3
2021-03-04,117.0060806274414,120.38584631369558,115.53535272389263,118.58395606502583,178155000,AAPL,-0.015812108558159177,120.03800855364118,2021,3
2021-03-05,118.26254272460938,118.76902459264008,114.51266119025206,117.8339897181949,153766600,AAPL,0.0107384341944472,119.49117824009487,2021,3
2021-03-08,113.33413696289062,117.85347628547363,113.18803612592406,117.78529688568887,154376600,AAPL,-0.04167342971134336,118.84694998604911,2021,3
2021-03-09,117.94112396240234,118.88590088596752,115.70093853482196,115.93469539878758,129525800,AAPL,0.04064959704965321,118.82329341343471,2021,3
2021-03-10,116.8600082397461,118.99305378580543,116.34378427280272,118.52554000762703,111943300,AAPL,-0.009166571305534554,117.73659406389508,2021,3
2021-03-11,118.78851318359375,120.00600779325381,118.10671917458306,119.35343246591539,103026500,AAPL,0.01650269388900938,117.29690333775112,2021,3
2021-03-12,117.88267517089844,118.01903394756955,116.06130832636462,117.26906067587845,88105100,AAPL,-0.007625636422397997,117.15358298165458,2021,3
2021-03-15,120.76570892333984,120.77545095974142,117.28854502762586,118.25280599447676,92403800,AAPL,0.024456806297123546,117.69067273821149,2021,3
2021-03-16,122.30463409423828,123.9117284110974,121.47673927373422,122.4312508542222,115227900,AAPL,0.012743064108333257,118.2681143624442,2021,3
2021-03-17,121.51570129394531,122.58709503966791,119.15862613615897,120.82416526324258,111932600,AAPL,-0.006450555256026336,119.43690926688058,2021,3
2021-03-18,117.39568328857422,119.97677300065472,117.19114511333716,119.68457136117527,121229700,AAPL,-0.03390523168199322,119.35898917061942,2021,3
2021-03-19,116.86971282958984,118.27226866588653,116.56777661577428,116.78205680531912,185549500,AAPL,-0.0044803219696883945,119.3603755405971,2021,3
2021-03-22,120.18131256103516,120.64883370339138,117.13270910784668,117.20088850037816,111912300,AAPL,0.02833582500775056,119.55934688023159,2021,3
2021-03-23,119.35340118408203,121.00919044684802,118.96380152490315,120.12285846743659,95467100,AAPL,-0.006888852845010063,119.76945059640067,2021,3
2021-03-24,116.96710205078125,119.70403413180044,116.94762541274689,119.62611271767288,88530500,AAPL,-0.019993557867867717,119.22679247174945,2021,3
2021-03-25,117.45413970947266,118.49632225832028,115.90549008944214,116.43144866728201,98844700,AAPL,0.004163885829025382,118.53386470249721,2021,3
2021-03-26,118.05799865722656,118.32098161470867,115.82754797615723,117.22036189731419,94071200,AAPL,0.005141231711777605,118.03990718296596,2021,3
2021-03-29,118.23332214355469,119.39237925463331,117.59048892877756,118.4865630734955,80819200,AAPL,0.0014850623280271424,118.1595698765346,2021,3
2021-03-30,116.78207397460938,117.26907177481125,115.76911765846987,116.98661215897457,85671900,AAPL,-0.012274442962731391,118.14705004010882,2021,3
2021-03-31,118.97355651855469,120.30792565051348,117.9995609800172,118.48655874928595,118323800,AAPL,0.018765573082918374,117.97451346261161,2021,3
2021-04-01,119.80147552490234,120.95079079059254,119.30473561887582,120.44431627752463,75089100,AAPL,0.006958848928909189,118.0385240827288,2021,4
2021-04-05,122.62603759765625,122.87927851383142,119.86962848939254,120.64882787870255,88651200,AAPL,0.02357702240626236,118.84694344656808,2021,4
2021-04-06,122.92797088623047,123.82404496077191,122.38253578537845,123.21043047231339,80171300,AAPL,0.0024622282060917655,119.62891932896206,2021,4
2021-04-07,124.57405853271484,124.59353517817296,121.88582816862353,122.55788761739583,83466700,AAPL,0.013390668003524064,120.55978502546039,2021,4
2021-04-08,126.9700698852539,126.99928856495599,125.17792150755567,125.59673249128127,88844600,AAPL,0.019233630025065285,121.80789184570312,2021,4
2021-04-09,129.54139709472656,129.58035037412546,126.1031942856078,126.42461457311639,106686700,AAPL,0.020251443602389285,123.63065229143415,2021,4
2021-04-12,127.82722473144531,129.3953586938284,127.23308664974743,129.07393826976255,91420000,AAPL,-0.013232622171179487,124.89546203613281,2021,4
2021-04-13,130.93423461914062,131.15826433043802,128.49924537282473,128.99599269074992,91266500,AAPL,0.024306323588131562,126.48585619245257,2021,4
2021-04-14,128.59664916992188,131.48941754486856,128.2362755221187,131.43098018165665,87222800,AAPL,-0.01785312646473458,127.33880070277623,2021,4
2021-04-15,131.00241088867188,131.48940869866695,130.16477406100063,130.34010100083557,89347100,AAPL,0.018707810306714423,128.49229213169642,2021,4
2021-04-16,130.6712646484375,131.16799709740084,129.81414368991753,130.8076234498389,84922400,AAPL,-0.0025277873742017842,129.36332157679968,2021,4
2021-04-19,131.3335723876953,131.9471944147541,129.8725788847892,130.03815636501255,94264200,AAPL,0.005068503324274998,129.98667907714844,2021,4
2021-04-20,129.64857482910156,132.00564275979164,128.38237738217003,131.50891027779352,94812300,AAPL,-0.012829907296054155,130.00199018205916,2021,4
2021-04-21,130.02842712402344,130.27192605122198,127.88563953707525,128.91807261047788,68847100,AAPL,0.002929860936941031,130.31644766671317,2021,4
2021-04-22,128.5089874267578,130.66150947358742,127.99277092528317,129.58037371612286,84566500,AAPL,-0.011685442413422065,129.96998378208704,2021,4
2021-04-23,130.8270721435547,131.6062565911259,128.72323846633472,128.72323846633472,78657500,AAPL,0.0180383081620501,130.28861563546317,2021,4
2021-04-26,131.2166748046875,131.54782970744535,130.0868364590517,131.32381490404939,66905100,AAPL,0.0029779972504873076,130.31922476632255,2021,4
2021-04-27,130.895263671875,131.88874331170373,130.62254610203854,131.49913616765673,66015800,AAPL,-0.0024494686615927908,130.3512246268136,2021,4
2021-04-28,130.10635375976562,131.5089100143574,129.619355885921,130.81736649421998,107760100,AAPL,-0.006027031765541868,130.1759076799665,2021,4
2021-04-29,130.0089111328125,133.5055661641117,129.0056969879915,132.92116293750138,151101000,AAPL,-0.000748945951809965,130.22738429478235,2021,4
2021-04-30,128.04148864746094,130.0868708182536,127.66163089702832,128.35315956120257,109839500,AAPL,-0.015132981794930278,129.94353594098772,2021,4
2021-05-03,129.09335327148438,130.58358001612103,128.40182480933737,128.6063555356659,75135100,AAPL,0.00821502963714793,130.02701677594865,2021,5
2021-05-04,124.52532958984375,128.07068022860358,123.40523322106765,127.77847859118502,137564700,AAPL,-0.03538542896189267,129.12676783970423,2021,5
2021-05-05,124.76885986328125,127.05774092819507,124.64223566162377,125.84024625685937,84000900,AAPL,0.0019556685715238498,128.20565141950334,2021,5
2021-05-06,126.36619567871094,126.37593028448455,123.8240591134078,124.56429785702491,78128300,AAPL,0.012802359636691518,127.5586417061942,2021,5
2021-05-07,127.0394058227539,128.06382651595774,126.3271705323357,127.66382129004229,78973300,AAPL,0.005327454391003572,127.1205062866211,2021,5
2021-05-10,123.76119232177734,126.38568557584613,123.72216543128324,126.25886120807223,88071200,AAPL,-0.025804697997016346,126.22797502790179,2021,5
2021-05-11,122.8440933227539,123.19532046962064,119.78054551827158,120.4927732833166,126142800,AAPL,-0.007410230798673867,125.48548998151507,2021,5
2021-05-12,119.78054809570312,121.60501628867115,119.27321336720668,120.39521236408822,112172300,AAPL,-0.024938482137694562,124.15508924211774,2021,5
2021-05-13,121.92698669433594,123.07825403932372,121.23427605914434,121.54648377421124,105861300,AAPL,0.01791975936625234,123.78389739990234,2021,5
2021-05-14,124.34658813476562,124.77587651193251,122.78554964091157,123.17581112527975,81918000,AAPL,0.019844675129186085,123.72357286725726,2021,5
2021-05-17,123.19532012939453,123.83925269137897,122.12210663637244,123.7319305977149,74244600,AAPL,-0.00925854116820124,123.27059064592633,2021,5
2021-05-18,121.80989837646484,123.8977887358132,121.74160317568686,123.47825894714309,63342900,AAPL,-0.011245733616135345,122.52351815359933,2021,5
2021-05-19,121.65380859375,121.8782039395482,119.86836719410006,120.16106519010208,92612000,AAPL,-0.0012814211718035207,122.22246333530971,2021,5
2021-05-20,124.20999145507812,124.61001150333645,122.05380598133526,122.1806452374261,76857100,AAPL,0.021011942748658363,122.41759163992745,2021,5
2021-05-21,122.37577819824219,124.8831983677244,122.16113401006866,124.70758107227505,79295400,AAPL,-0.014767034723605965,122.78833879743304,2021,5
2021-05-24,124.0051040649414,124.82465387319235,122.87335402183648,122.94164921888921,63092900,AAPL,0.013314120577519795,123.08521270751953,2021,5
2021-05-25,123.80997467041016,125.19540319531397,123.24409593795775,124.70757079826137,72009500,AAPL,-0.001573559378887035,123.00855364118304,2021,5
2021-05-26,123.76119232177734,124.28804417802037,123.34166255348855,123.86851440973157,56575900,AAPL,-0.00039400984260495875,123.08939252580915,2021,5
2021-05-27,122.22942352294922,124.5319579811851,122.03429651202822,123.3611810284224,94625600,AAPL,-0.012376810291594098,123.14932468959263,2021,5
2021-05-28,121.57574462890625,122.73677048730885,121.51720801205188,122.51236771666937,71311100,AAPL,-0.005347966759576828,123.13817269461495,2021,5
2021-06-01,121.25377655029297,122.29772171588232,120.92205913488071,122.03429950032661,67637100,AAPL,-0.002648292055261847,122.71585627964565,2021,6
2021-06-02,122.0147933959961,122.19041070349643,121.02939220066231,121.25378754470101,59278900,AAPL,0.00627623210884054,122.66428702218192,2021,6
2021-06-03,120.53178405761719,121.80988298653327,120.13176404387289,121.64402429754462,76229200,AAPL,-0.012154340445964085,122.16809844970703,2021,6
2021-06-04,122.82456970214844,123.08799935298282,120.83424294183042,121.04888711847525,75169300,AAPL,0.019022249296793303,122.02732631138393,2021,6
2021-06-07,122.83433532714844,123.24410653680496,121.7903901347652,123.09775754946514,71057600,AAPL,7.950872552364707e-05,121.89491816929409,2021,6
2021-06-08,123.65386199951172,125.331988404536,123.13676876123085,123.51727161368726,74403800,AAPL,0.006671804509550183,122.09840938023159,2021,6
2021-06-09,124.03439331054688,124.63929904628665,123.43924615992437,124.1124471042461,56877900,AAPL,0.0030773912345467558,122.44964490618024,2021,6
2021-06-10,123.03923797607422,125.06859202446998,122.87337924113547,123.92707571998503,71186400,AAPL,-0.00802322088181684,122.70471082414899,2021,6
2021-06-11,124.24901580810547,124.3368281715762,123.02945340825438,123.44898317154788,53522400,AAPL,0.009832455499005022,123.02388545445034,2021,6
2021-06-14,127.30281829833984,127.36135492119467,123.97585539548058,124.70759295564363,96906500,AAPL,0.02457808192984623,123.99117606026786,2021,6
2021-06-15,126.48326110839844,127.4198916269695,126.23934861668313,126.77595907590421,62746300,AAPL,-0.006437855822019056,124.51384626116071,2021,6
2021-06-16,126.9808578491211,127.70284430122783,125.3320216426943,127.19550206765987,91815000,AAPL,0.003934091644713478,125.10620662144252,2021,6
2021-06-17,128.5808868408203,129.32239025268845,126.49299676283543,126.63935317228925,96721700,AAPL,0.012600552703781354,125.81006731305804,2021,6
2021-06-18,127.28327178955078,128.30769210804172,127.06862765550436,127.52718422485502,108953300,AAPL,-0.010091819112088896,126.2741928100586,2021,6
2021-06-21,129.07850646972656,129.18582857227696,126.06375134431808,127.12720634134745,79663300,AAPL,0.014104246810562993,127.13694545200893,2021,6
2021-06-22,130.71755981445312,130.81513075216756,128.4150256244004,128.9126165646152,74783600,AAPL,0.012698112099019276,128.06102316720145,2021,6
2021-06-23,130.4443817138672,131.04929474301073,129.98582509428016,130.51268434910727,60214200,AAPL,-0.0020898347626263636,128.50981794084822,2021,6
2021-06-24,130.16146850585938,131.36151382298493,129.69314579268672,131.17613794325877,68711000,AAPL,-0.002168841649526798,129.03527614048548,2021,6
