Date,Close,High,Low,Open,Volume,ticker,daily_return,moving_avg_7d,year,month
,AVGO,AVGO,AVGO,AVGO,AVGO,,,,,
2021-01-04,38.17303466796875,39.70096122762374,37.8157414410783,39.43972311005681,24171000,AVGO,,,2021,1
2021-01-05,38.43157958984375,38.547384055241274,37.91987699850745,38.15777339672826,15069000,AVGO,0.006772972705047842,,2021,1
2021-01-06,38.194576263427734,39.01329963549762,37.752895423052486,38.00066818647819,17226000,AVGO,-0.006166890066591213,,2021,1
2021-01-07,39.804195404052734,39.91192135315861,38.6560067125654,38.78707436841718,21267000,AVGO,0.04214261023668553,,2021,1
2021-01-08,40.00617599487305,40.39668721064504,39.378669096382005,40.12826789690757,15271000,AVGO,0.005074354317930796,,2021,1
2021-01-11,40.0169677734375,40.288078903085406,39.53758253105415,39.55464020074956,11660000,AVGO,0.0002697528143114081,,2021,1
2021-01-12,40.342830657958984,40.8249108973601,40.002595128556976,40.197400447926825,13846000,AVGO,0.008143117848568915,39.281337193080354,2021,1
2021-01-13,40.50620651245117,40.710888176755496,40.2279142410726,40.42451397782654,13118000,AVGO,0.00404968743709011,39.61464745657785,2021,1
2021-01-14,40.58342361450195,41.160658319564625,40.5169908373955,40.71269681946055,19692000,AVGO,0.0019063029767314443,39.92205374581473,2021,1
2021-01-15,40.02504348754883,40.3975999534553,39.55912702188555,40.23421481706043,18165000,AVGO,-0.013758822623175515,40.183549063546316,2021,1
2021-01-19,41.229774475097656,41.24952725519305,40.243176532246956,40.243176532246956,18819000,AVGO,0.030099429821321744,40.387203216552734,2021,1
2021-01-20,41.464088439941406,41.8150975893276,40.84645438720334,41.25222545689856,14710000,AVGO,0.005683125067426076,40.59547642299107,2021,1
2021-01-21,41.907569885253906,42.14546630421629,41.33123235249503,41.484741088552035,15749000,AVGO,0.010695555165884274,40.865562438964844,2021,1
2021-01-22,41.74597930908203,41.97310552876603,41.508980120875066,41.6292776020665,16248000,AVGO,-0.00385588037231277,41.06601224626814,2021,1
2021-01-25,41.72532272338867,42.19303694434862,40.943406405640275,42.15353823062265,14692000,AVGO,-0.0004948161723652422,41.24017170497349,2021,1
2021-01-26,41.642738342285156,41.92641749720312,41.464090027225396,41.53321449747443,10742000,AVGO,-0.001979238882129142,41.391502380371094,2021,1
2021-01-27,39.92180252075195,41.022410699330514,39.63542823694094,40.89493537716724,21857000,AVGO,-0.04132619251375502,41.376753670828684,2021,1
2021-01-28,40.553802490234375,41.158868553555024,40.130973688478704,40.894041495181575,16946000,AVGO,0.015830947742249357,41.280186244419646,2021,1
2021-01-29,40.442481994628906,41.124754430387235,40.184836224894035,40.38862072439046,22069000,AVGO,-0.002745007589171844,41.134242466517854,2021,1
2021-02-01,41.90037536621094,42.131987668535544,40.719869381779745,40.92275316985537,17027000,AVGO,0.036048563284905466,41.13321467808315,2021,2
2021-02-02,42.81067657470703,42.81875507981731,42.01349695046314,42.171498675252494,16141000,AVGO,0.021725371205866928,41.28531428745815,2021,2
2021-02-03,41.7612419128418,42.957908692252154,41.707377216462625,42.81517015771212,17857000,AVGO,-0.024513386515485514,41.29044560023716,2021,2
2021-02-04,42.249603271484375,42.29718392500865,41.06909691606213,41.295322479025565,15243000,AVGO,0.011694129203863701,41.37714059012277,2021,2
2021-02-05,41.834842681884766,42.814259326702775,41.776488423206594,42.581746372054106,12488000,AVGO,-0.009816910869777207,41.65043204171317,2021,2
2021-02-08,42.43543243408203,42.50006733009307,41.796251050391675,42.08083088818531,17610000,AVGO,0.014356209171483947,41.91923631940569,2021,2
2021-02-09,42.60869216918945,42.658964513880264,42.069158270436525,42.37259022556797,12758000,AVGO,0.004082902545568645,42.228694915771484,2021,2
2021-02-10,42.19752883911133,42.865435207601266,41.78816543522716,42.84029903847923,14587000,AVGO,-0.009649752413087187,42.271145411900115,2021,2
2021-02-11,42.94623565673828,43.0324177967514,42.120327476916955,42.524304117886814,17123000,AVGO,0.017742906710996875,42.290510995047434,2021,2
2021-02-12,43.658138275146484,43.72097871678515,42.63203776459419,42.945346165960935,13551000,AVGO,0.016576601127472834,42.561496189662385,2021,2
2021-02-16,43.91039276123047,44.41760924818618,43.72097422440365,44.06749727373169,15163000,AVGO,0.005777948763967089,42.79875183105469,2021,2
2021-02-17,43.31340026855469,43.64017046844089,42.647288359625065,43.470501326192284,14084000,AVGO,-0.013595699221412572,43.009974343436106,2021,2
2021-02-18,43.383426666259766,43.576437536429026,42.653577024076625,43.11141493088345,16715000,AVGO,0.0016167374824165304,43.145402090890066,2021,2
2021-02-19,43.98488998413086,44.44991248029075,43.698515767733056,43.7416068272965,17992000,AVGO,0.013863896056391267,43.34200177873884,2021,2
2021-02-22,42.76399612426758,43.68416147585317,42.67063271499886,43.44985743379043,16967000,AVGO,-0.027757119781446793,43.422925676618306,2021,2
2021-02-23,42.36359786987305,42.60778166751491,40.941603263713304,42.295370648392925,21303000,AVGO,-0.009362975649680139,43.33969170706613,2021,2
2021-02-24,43.16976547241211,43.217342694026854,41.5341097012911,41.98476971948985,15125000,AVGO,0.019029724647451784,43.26992416381836,2021,2
2021-02-25,41.04037094116211,43.03511479522731,40.86531494592086,42.61946724817116,23148000,AVGO,-0.04932606207024226,42.85992104666574,2021,2
2021-02-26,42.18136215209961,42.710122280923535,41.361741659283204,41.97129367012506,22640000,AVGO,0.02780167880483564,42.69820131574358,2021,2
2021-03-01,43.950782775878906,43.988487028954076,42.53956155428504,43.06383217297573,24677000,AVGO,0.041947925185512824,42.779252188546316,2021,3
2021-03-02,43.13654708862305,44.06569155749748,43.054854537401056,44.02170326068564,18546000,AVGO,-0.018526079305753118,42.65806034633091,2021,3
2021-03-03,41.57002639770508,43.21555540907365,41.47217339574706,42.91122620332707,23991000,AVGO,-0.036315393712426425,42.487493242536274,2021,3
2021-03-04,39.82215118408203,41.9237233044235,39.628243101566426,41.44523542823665,34575000,AVGO,-0.04204652642990725,42.124429430280415,2021,3
